,mode,provider,inter_request_ms,num_msgs,elapsed_us,msg_send_time,req_latency_us,impl,num_receivers
33,Ordered:2,kafka,0,100,69245,401363,240352,service,10
34,Ordered:2,kafka,0,100,69245,412664,229103,service,10
35,Ordered:2,kafka,0,100,69245,424057,217759,service,10
36,Ordered:2,kafka,0,100,69245,435554,206312,service,10
37,Ordered:2,kafka,0,100,69245,447086,194830,service,10
38,Ordered:2,kafka,0,100,69245,458723,183242,service,10
39,Ordered:2,kafka,0,100,69245,470387,171626,service,10
40,Ordered:2,kafka,0,100,69245,482147,159916,service,10
41,Ordered:2,kafka,0,100,69245,493529,148583,service,10
42,Ordered:2,kafka,0,100,69245,504694,137466,service,10
43,Ordered:2,kafka,0,100,69245,516179,126035,service,10
44,Ordered:2,kafka,0,100,69245,527691,114571,service,10
45,Ordered:2,kafka,0,100,69245,539157,103153,service,10
46,Ordered:2,kafka,0,100,69245,550714,91644,service,10
47,Ordered:2,kafka,0,100,69245,562366,80040,service,10
48,Ordered:2,kafka,0,100,69245,573997,68458,service,10
49,Ordered:2,kafka,0,100,69245,585692,56811,service,10
50,Ordered:2,kafka,0,100,69245,40,642512,service,10
51,Ordered:2,kafka,0,100,69245,24512,618089,service,10
52,Ordered:2,kafka,0,100,69245,35851,606798,service,10
53,Ordered:2,kafka,0,100,69245,47117,595581,service,10
54,Ordered:2,kafka,0,100,69245,58648,584100,service,10
55,Ordered:2,kafka,0,100,69245,70147,572650,service,10
56,Ordered:2,kafka,0,100,69245,81893,560953,service,10
57,Ordered:2,kafka,0,100,69245,93839,549056,service,10
58,Ordered:2,kafka,0,100,69245,105750,537194,service,10
59,Ordered:2,kafka,0,100,69245,117668,525325,service,10
60,Ordered:2,kafka,0,100,69245,129705,513337,service,10
61,Ordered:2,kafka,0,100,69245,141098,501991,service,10
62,Ordered:2,kafka,0,100,69245,152569,490569,service,10
63,Ordered:2,kafka,0,100,69245,164130,479056,service,10
64,Ordered:2,kafka,0,100,69245,175904,467328,service,10
65,Ordered:2,kafka,0,100,69245,187724,455576,service,10
66,Ordered:2,kafka,0,100,69245,199554,443796,service,10
67,Ordered:2,kafka,0,100,69245,211377,432022,service,10
68,Ordered:2,kafka,0,100,69245,223280,420167,service,10
69,Ordered:2,kafka,0,100,69245,234987,408508,service,10
70,Ordered:2,kafka,0,100,69245,246678,396866,service,10
71,Ordered:2,kafka,0,100,69245,258395,385199,service,10
72,Ordered:2,kafka,0,100,69245,270154,373488,service,10
73,Ordered:2,kafka,0,100,69245,281313,362378,service,10
74,Ordered:2,kafka,0,100,69245,292498,351242,service,10
75,Ordered:2,kafka,0,100,69245,303766,340022,service,10
76,Ordered:2,kafka,0,100,69245,315166,328669,service,10
77,Ordered:2,kafka,0,100,69245,326686,317198,service,10
78,Ordered:2,kafka,0,100,69245,338226,305709,service,10
79,Ordered:2,kafka,0,100,69245,349784,294209,service,10
80,Ordered:2,kafka,0,100,69245,361375,282668,service,10
81,Ordered:2,kafka,0,100,69245,373035,271056,service,10
82,Ordered:2,kafka,0,100,69245,384542,259597,service,10
83,Ordered:2,kafka,0,100,69245,395741,248446,service,10
84,Ordered:2,kafka,0,100,69245,406991,237244,service,10
85,Ordered:2,kafka,0,100,69245,418322,225961,service,10
86,Ordered:2,kafka,0,100,69245,429823,214510,service,10
87,Ordered:2,kafka,0,100,69245,441324,203058,service,10
88,Ordered:2,kafka,0,100,69245,452932,191498,service,10
89,Ordered:2,kafka,0,100,69245,464544,179936,service,10
90,Ordered:2,kafka,0,100,69245,476320,168207,service,10
91,Ordered:2,kafka,0,100,69245,487982,156594,service,10
92,Ordered:2,kafka,0,100,69245,499110,145516,service,10
93,Ordered:2,kafka,0,100,69245,510340,134335,service,10
94,Ordered:2,kafka,0,100,69245,521990,122749,service,10
95,Ordered:2,kafka,0,100,69245,533416,111375,service,10
96,Ordered:2,kafka,0,100,69245,544946,99896,service,10
97,Ordered:2,kafka,0,100,69245,556505,88386,service,10
98,Ordered:2,kafka,0,100,69245,568183,76757,service,10
99,Ordered:2,kafka,0,100,69245,579836,65154,service,10
0,Ordered:5,kafka,0,100,474362,32224,113949,service,1
1,Ordered:5,kafka,0,100,474362,63307,82964,service,1
2,Ordered:5,kafka,0,100,474362,96062,50320,service,1
3,Ordered:5,kafka,0,100,474362,128306,18142,service,1
4,Ordered:5,kafka,0,100,474362,38,147974,service,1
5,Ordered:5,kafka,0,100,474362,44645,103434,service,1
6,Ordered:5,kafka,0,100,474362,76344,71797,service,1
7,Ordered:5,kafka,0,100,474362,109224,38978,service,1
8,Ordered:5,kafka,0,100,474362,140476,7785,service,1
9,Ordered:5,kafka,0,100,474362,26242,122093,service,1
10,Ordered:5,kafka,0,100,474362,56834,91563,service,1
11,Ordered:5,kafka,0,100,474362,89517,58940,service,1
12,Ordered:5,kafka,0,100,474362,122152,26365,service,1
13,Ordered:5,kafka,0,100,474362,20303,128273,service,1
14,Ordered:5,kafka,0,100,474362,50753,97884,service,1
15,Ordered:5,kafka,0,100,474362,82867,65828,service,1
16,Ordered:5,kafka,0,100,474362,115970,32784,service,1
17,Ordered:5,kafka,0,100,474362,38538,110277,service,1
18,Ordered:5,kafka,0,100,474362,69854,79021,service,1
19,Ordered:5,kafka,0,100,474362,102609,46327,service,1
20,Ordered:5,kafka,0,100,474362,134397,14598,service,1
21,Ordered:5,kafka,0,100,474362,146447,7456,service,1
22,Ordered:5,kafka,0,100,474362,152444,7398,service,1
23,Ordered:5,kafka,0,100,474362,158481,7192,service,1
24,Ordered:5,kafka,0,100,474362,164360,8364,service,1
25,Ordered:5,kafka,0,100,474362,170370,7346,service,1
26,Ordered:5,kafka,0,100,474362,176244,8063,service,1
27,Ordered:5,kafka,0,100,474362,182129,7390,service,1
28,Ordered:5,kafka,0,100,474362,188090,7595,service,1
29,Ordered:5,kafka,0,100,474362,194075,7833,service,1
30,Ordered:5,kafka,0,100,474362,200112,8062,service,1
31,Ordered:5,kafka,0,100,474362,206118,7846,service,1
32,Ordered:5,kafka,0,100,474362,212162,6953,service,1
33,Ordered:5,kafka,0,100,474362,217963,6736,service,1
34,Ordered:5,kafka,0,100,474362,223784,6736,service,1
35,Ordered:5,kafka,0,100,474362,229617,8042,service,1
36,Ordered:5,kafka,0,100,474362,235658,6911,service,1
37,Ordered:5,kafka,0,100,474362,241636,6757,service,1
38,Ordered:5,kafka,0,100,474362,247534,6818,service,1
39,Ordered:5,kafka,0,100,474362,253467,6907,service,1
40,Ordered:5,kafka,0,100,474362,259378,7111,service,1
41,Ordered:5,kafka,0,100,474362,265407,6852,service,1
42,Ordered:5,kafka,0,100,474362,271393,7035,service,1
43,Ordered:5,kafka,0,100,474362,277292,7110,service,1
44,Ordered:5,kafka,0,100,474362,283360,6836,service,1
45,Ordered:5,kafka,0,100,474362,289402,6743,service,1
46,Ordered:5,kafka,0,100,474362,295303,6726,service,1
47,Ordered:5,kafka,0,100,474362,301222,6734,service,1
48,Ordered:5,kafka,0,100,474362,307210,6663,service,1
49,Ordered:5,kafka,0,100,474362,313116,6596,service,1
50,Ordered:5,kafka,0,100,474362,319002,6856,service,1
51,Ordered:5,kafka,0,100,474362,324944,6911,service,1
52,Ordered:5,kafka,0,100,474362,330903,6860,service,1
53,Ordered:5,kafka,0,100,474362,336859,6659,service,1
54,Ordered:5,kafka,0,100,474362,342698,6651,service,1
55,Ordered:5,kafka,0,100,474362,348567,7591,service,1
56,Ordered:5,kafka,0,100,474362,354539,7023,service,1
57,Ordered:5,kafka,0,100,474362,360612,7319,service,1
58,Ordered:5,kafka,0,100,474362,366749,7423,service,1
59,Ordered:5,kafka,0,100,474362,372926,7462,service,1
60,Ordered:5,kafka,0,100,474362,379159,7651,service,1
61,Ordered:5,kafka,0,100,474362,385475,7508,service,1
62,Ordered:5,kafka,0,100,474362,391731,7494,service,1
63,Ordered:5,kafka,0,100,474362,397918,7974,service,1
64,Ordered:5,kafka,0,100,474362,404337,8106,service,1
65,Ordered:5,kafka,0,100,474362,410691,6555,service,1
66,Ordered:5,kafka,0,100,474362,416539,6431,service,1
67,Ordered:5,kafka,0,100,474362,422368,6851,service,1
68,Ordered:5,kafka,0,100,474362,428326,6848,service,1
69,Ordered:5,kafka,0,100,474362,434270,6720,service,1
70,Ordered:5,kafka,0,100,474362,440260,6601,service,1
71,Ordered:5,kafka,0,100,474362,446132,6592,service,1
72,Ordered:5,kafka,0,100,474362,451969,7139,service,1
73,Ordered:5,kafka,0,100,474362,458059,7474,service,1
74,Ordered:5,kafka,0,100,474362,464343,7450,service,1
75,Ordered:5,kafka,0,100,474362,470625,6737,service,1
76,Ordered:5,kafka,0,100,474362,476605,6813,service,1
77,Ordered:5,kafka,0,100,474362,482687,6700,service,1
78,Ordered:5,kafka,0,100,474362,488625,6773,service,1
79,Ordered:5,kafka,0,100,474362,494656,6620,service,1
80,Ordered:5,kafka,0,100,474362,500532,6725,service,1
81,Ordered:5,kafka,0,100,474362,506446,7197,service,1
82,Ordered:5,kafka,0,100,474362,512569,6762,service,1
83,Ordered:5,kafka,0,100,474362,518609,6664,service,1
84,Ordered:5,kafka,0,100,474362,524566,6525,service,1
85,Ordered:5,kafka,0,100,474362,530463,6587,service,1
86,Ordered:5,kafka,0,100,474362,536366,6922,service,1
87,Ordered:5,kafka,0,100,474362,542363,6811,service,1
88,Ordered:5,kafka,0,100,474362,548315,6889,service,1
89,Ordered:5,kafka,0,100,474362,554280,7075,service,1
90,Ordered:5,kafka,0,100,474362,560376,6694,service,1
91,Ordered:5,kafka,0,100,474362,566284,6617,service,1
92,Ordered:5,kafka,0,100,474362,572135,7186,service,1
93,Ordered:5,kafka,0,100,474362,578193,7187,service,1
94,Ordered:5,kafka,0,100,474362,584263,7083,service,1
95,Ordered:5,kafka,0,100,474362,590298,7215,service,1
96,Ordered:5,kafka,0,100,474362,596352,6434,service,1
97,Ordered:5,kafka,0,100,474362,602177,6420,service,1
98,Ordered:5,kafka,0,100,474362,607933,6755,service,1
99,Ordered:5,kafka,0,100,474362,613812,6714,service,1
0,Ordered:5,kafka,0,100,67942,28,1145855,service,2
1,Ordered:5,kafka,0,100,67942,36554,1109454,service,2
2,Ordered:5,kafka,0,100,67942,66654,1079424,service,2
3,Ordered:5,kafka,0,100,67942,96752,1049390,service,2
4,Ordered:5,kafka,0,100,67942,126692,1019511,service,2
5,Ordered:5,kafka,0,100,67942,156680,989586,service,2
6,Ordered:5,kafka,0,100,67942,186857,959483,service,2
7,Ordered:5,kafka,0,100,67942,217027,929375,service,2
8,Ordered:5,kafka,0,100,67942,247099,899365,service,2
9,Ordered:5,kafka,0,100,67942,277262,869263,service,2
10,Ordered:5,kafka,0,100,67942,307396,839190,service,2
11,Ordered:5,kafka,0,100,67942,338407,808240,service,2
12,Ordered:5,kafka,0,100,67942,368537,778171,service,2
13,Ordered:5,kafka,0,100,67942,398343,748426,service,2
14,Ordered:5,kafka,0,100,67942,428267,718564,service,2
15,Ordered:5,kafka,0,100,67942,458392,688499,service,2
16,Ordered:5,kafka,0,100,67942,488076,658875,service,2
17,Ordered:5,kafka,0,100,67942,518460,628551,service,2
18,Ordered:5,kafka,0,100,67942,548908,598209,service,2
19,Ordered:5,kafka,0,100,67942,579132,568057,service,2
20,Ordered:5,kafka,0,100,67942,24603,1122911,service,2
21,Ordered:5,kafka,0,100,67942,54505,1093075,service,2
22,Ordered:5,kafka,0,100,67942,84756,1062893,service,2
23,Ordered:5,kafka,0,100,67942,114921,1032797,service,2
24,Ordered:5,kafka,0,100,67942,144614,1003176,service,2
25,Ordered:5,kafka,0,100,67942,174821,973030,service,2
26,Ordered:5,kafka,0,100,67942,204942,942969,service,2
27,Ordered:5,kafka,0,100,67942,235076,912894,service,2
28,Ordered:5,kafka,0,100,67942,265225,882806,service,2
29,Ordered:5,kafka,0,100,67942,295234,852857,service,2
30,Ordered:5,kafka,0,100,67942,325924,822229,service,2
31,Ordered:5,kafka,0,100,67942,356590,791623,service,2
32,Ordered:5,kafka,0,100,67942,386399,761873,service,2
33,Ordered:5,kafka,0,100,67942,416255,732089,service,2
34,Ordered:5,kafka,0,100,67942,446447,701957,service,2
35,Ordered:5,kafka,0,100,67942,476150,672315,service,2
36,Ordered:5,kafka,0,100,67942,505851,642672,service,2
37,Ordered:5,kafka,0,100,67942,536498,612104,service,2
38,Ordered:5,kafka,0,100,67942,566723,581942,service,2
39,Ordered:5,kafka,0,100,67942,597334,551390,service,2
40,Ordered:5,kafka,0,100,67942,12746,1136039,service,2
41,Ordered:5,kafka,0,100,67942,42509,1106335,service,2
42,Ordered:5,kafka,0,100,67942,72723,1076181,service,2
43,Ordered:5,kafka,0,100,67942,102793,1046170,service,2
44,Ordered:5,kafka,0,100,67942,132698,1016325,service,2
45,Ordered:5,kafka,0,100,67942,162729,986354,service,2
46,Ordered:5,kafka,0,100,67942,192897,956247,service,2
47,Ordered:5,kafka,0,100,67942,223077,926127,service,2
48,Ordered:5,kafka,0,100,67942,253132,896133,service,2
49,Ordered:5,kafka,0,100,67942,283255,866071,service,2
50,Ordered:5,kafka,0,100,67942,313605,835781,service,2
51,Ordered:5,kafka,0,100,67942,344677,804768,service,2
52,Ordered:5,kafka,0,100,67942,374458,775047,service,2
53,Ordered:5,kafka,0,100,67942,404276,745286,service,2
54,Ordered:5,kafka,0,100,67942,434389,715233,service,2
55,Ordered:5,kafka,0,100,67942,464351,685330,service,2
56,Ordered:5,kafka,0,100,67942,493980,655760,service,2
57,Ordered:5,kafka,0,100,67942,524605,625194,service,2
58,Ordered:5,kafka,0,100,67942,554815,595045,service,2
59,Ordered:5,kafka,0,100,67942,585300,564618,service,2
60,Ordered:5,kafka,0,100,67942,30528,1119452,service,2
61,Ordered:5,kafka,0,100,67942,60576,1089474,service,2
62,Ordered:5,kafka,0,100,67942,90771,1059340,service,2
63,Ordered:5,kafka,0,100,67942,120808,1029363,service,2
64,Ordered:5,kafka,0,100,67942,150618,999613,service,2
65,Ordered:5,kafka,0,100,67942,180815,969498,service,2
66,Ordered:5,kafka,0,100,67942,210987,939387,service,2
67,Ordered:5,kafka,0,100,67942,241084,909350,service,2
68,Ordered:5,kafka,0,100,67942,271260,879235,service,2
69,Ordered:5,kafka,0,100,67942,301272,849283,service,2
70,Ordered:5,kafka,0,100,67942,332146,818468,service,2
71,Ordered:5,kafka,0,100,67942,362567,788107,service,2
72,Ordered:5,kafka,0,100,67942,392376,758359,service,2
73,Ordered:5,kafka,0,100,67942,422268,728527,service,2
74,Ordered:5,kafka,0,100,67942,452451,698403,service,2
75,Ordered:5,kafka,0,100,67942,482146,668767,service,2
76,Ordered:5,kafka,0,100,67942,512188,638784,service,2
77,Ordered:5,kafka,0,100,67942,542720,608311,service,2
78,Ordered:5,kafka,0,100,67942,573011,578082,service,2
79,Ordered:5,kafka,0,100,67942,603643,547509,service,2
80,Ordered:5,kafka,0,100,67942,18673,1132541,service,2
81,Ordered:5,kafka,0,100,67942,48500,1102780,service,2
82,Ordered:5,kafka,0,100,67942,78769,1072552,service,2
83,Ordered:5,kafka,0,100,67942,108874,1042487,service,2
84,Ordered:5,kafka,0,100,67942,138659,1012742,service,2
85,Ordered:5,kafka,0,100,67942,168777,982666,service,2
86,Ordered:5,kafka,0,100,67942,198895,952588,service,2
87,Ordered:5,kafka,0,100,67942,229091,922433,service,2
88,Ordered:5,kafka,0,100,67942,259176,892388,service,2
89,Ordered:5,kafka,0,100,67942,289239,862366,service,2
90,Ordered:5,kafka,0,100,67942,319811,831834,service,2
91,Ordered:5,kafka,0,100,67942,350620,801066,service,2
92,Ordered:5,kafka,0,100,67942,380388,771338,service,2
93,Ordered:5,kafka,0,100,67942,410260,741506,service,2
94,Ordered:5,kafka,0,100,67942,440392,711414,service,2
95,Ordered:5,kafka,0,100,67942,470165,681680,service,2
96,Ordered:5,kafka,0,100,67942,499883,652002,service,2
97,Ordered:5,kafka,0,100,67942,530597,621328,service,2
98,Ordered:5,kafka,0,100,67942,560782,591183,service,2
99,Ordered:5,kafka,0,100,67942,591247,560759,service,2
0,Ordered:5,kafka,0,100,466206,19835,121011,service,5
1,Ordered:5,kafka,0,100,466206,49357,91583,service,5
2,Ordered:5,kafka,0,100,466206,78618,62379,service,5
3,Ordered:5,kafka,0,100,466206,107885,33164,service,5
4,Ordered:5,kafka,0,100,466206,13820,128393,service,5
5,Ordered:5,kafka,0,100,466206,43702,98586,service,5
6,Ordered:5,kafka,0,100,466206,72619,69729,service,5
7,Ordered:5,kafka,0,100,466206,101949,40455,service,5
8,Ordered:5,kafka,0,100,466206,131304,11148,service,5
9,Ordered:5,kafka,0,100,466206,51,142463,service,5
10,Ordered:5,kafka,0,100,466206,37620,104947,service,5
11,Ordered:5,kafka,0,100,466206,66774,75843,service,5
12,Ordered:5,kafka,0,100,466206,96146,46519,service,5
13,Ordered:5,kafka,0,100,466206,125406,17308,service,5
14,Ordered:5,kafka,0,100,466206,25718,117042,service,5
15,Ordered:5,kafka,0,100,466206,55086,87724,service,5
16,Ordered:5,kafka,0,100,466206,84452,58408,service,5
17,Ordered:5,kafka,0,100,466206,113655,29304,service,5
18,Ordered:5,kafka,0,100,466206,31740,111268,service,5
19,Ordered:5,kafka,0,100,466206,60929,82129,service,5
20,Ordered:5,kafka,0,100,466206,90317,52791,service,5
21,Ordered:5,kafka,0,100,466206,119516,23641,service,5
22,Ordered:5,kafka,0,100,466206,137208,6777,service,5
23,Ordered:5,kafka,0,100,466206,143035,6627,service,5
24,Ordered:5,kafka,0,100,466206,148824,6043,service,5
25,Ordered:5,kafka,0,100,466206,154421,6198,service,5
26,Ordered:5,kafka,0,100,466206,160076,6032,service,5
27,Ordered:5,kafka,0,100,466206,165689,6040,service,5
28,Ordered:5,kafka,0,100,466206,171315,6046,service,5
29,Ordered:5,kafka,0,100,466206,176920,6063,service,5
30,Ordered:5,kafka,0,100,466206,182538,5942,service,5
31,Ordered:5,kafka,0,100,466206,188105,6110,service,5
32,Ordered:5,kafka,0,100,466206,193708,6147,service,5
33,Ordered:5,kafka,0,100,466206,199339,6115,service,5
34,Ordered:5,kafka,0,100,466206,205010,6097,service,5
35,Ordered:5,kafka,0,100,466206,210648,6226,service,5
36,Ordered:5,kafka,0,100,466206,216362,6097,service,5
37,Ordered:5,kafka,0,100,466206,222018,6105,service,5
38,Ordered:5,kafka,0,100,466206,227684,6259,service,5
39,Ordered:5,kafka,0,100,466206,233389,6403,service,5
40,Ordered:5,kafka,0,100,466206,239211,6159,service,5
41,Ordered:5,kafka,0,100,466206,244883,6431,service,5
42,Ordered:5,kafka,0,100,466206,250713,6312,service,5
43,Ordered:5,kafka,0,100,466206,256456,6360,service,5
44,Ordered:5,kafka,0,100,466206,262244,6320,service,5
45,Ordered:5,kafka,0,100,466206,268019,6246,service,5
46,Ordered:5,kafka,0,100,466206,273713,6537,service,5
47,Ordered:5,kafka,0,100,466206,279638,6378,service,5
48,Ordered:5,kafka,0,100,466206,285463,6506,service,5
49,Ordered:5,kafka,0,100,466206,291297,6547,service,5
50,Ordered:5,kafka,0,100,466206,297180,6394,service,5
51,Ordered:5,kafka,0,100,466206,303005,6290,service,5
52,Ordered:5,kafka,0,100,466206,308781,6270,service,5
53,Ordered:5,kafka,0,100,466206,314459,6301,service,5
54,Ordered:5,kafka,0,100,466206,320206,6354,service,5
55,Ordered:5,kafka,0,100,466206,325978,6448,service,5
56,Ordered:5,kafka,0,100,466206,331810,6224,service,5
57,Ordered:5,kafka,0,100,466206,337494,6226,service,5
58,Ordered:5,kafka,0,100,466206,343165,6233,service,5
59,Ordered:5,kafka,0,100,466206,348802,6085,service,5
60,Ordered:5,kafka,0,100,466206,354421,6055,service,5
61,Ordered:5,kafka,0,100,466206,360029,5989,service,5
62,Ordered:5,kafka,0,100,466206,365632,6251,service,5
63,Ordered:5,kafka,0,100,466206,371347,6213,service,5
64,Ordered:5,kafka,0,100,466206,377042,6245,service,5
65,Ordered:5,kafka,0,100,466206,382759,6303,service,5
66,Ordered:5,kafka,0,100,466206,388516,6467,service,5
67,Ordered:5,kafka,0,100,466206,394310,6467,service,5
68,Ordered:5,kafka,0,100,466206,400098,6563,service,5
69,Ordered:5,kafka,0,100,466206,405922,6789,service,5
70,Ordered:5,kafka,0,100,466206,411767,7056,service,5
71,Ordered:5,kafka,0,100,466206,417675,6660,service,5
72,Ordered:5,kafka,0,100,466206,423572,6520,service,5
73,Ordered:5,kafka,0,100,466206,429386,6647,service,5
74,Ordered:5,kafka,0,100,466206,435164,6733,service,5
75,Ordered:5,kafka,0,100,466206,441034,6634,service,5
76,Ordered:5,kafka,0,100,466206,446879,6823,service,5
77,Ordered:5,kafka,0,100,466206,452761,6894,service,5
78,Ordered:5,kafka,0,100,466206,458665,6532,service,5
79,Ordered:5,kafka,0,100,466206,464561,6593,service,5
80,Ordered:5,kafka,0,100,466206,470316,7058,service,5
81,Ordered:5,kafka,0,100,466206,476279,6468,service,5
82,Ordered:5,kafka,0,100,466206,482053,6370,service,5
83,Ordered:5,kafka,0,100,466206,487849,5985,service,5
84,Ordered:5,kafka,0,100,466206,493453,6049,service,5
85,Ordered:5,kafka,0,100,466206,499073,6266,service,5
86,Ordered:5,kafka,0,100,466206,504767,6247,service,5
87,Ordered:5,kafka,0,100,466206,510474,6294,service,5
88,Ordered:5,kafka,0,100,466206,516163,6467,service,5
89,Ordered:5,kafka,0,100,466206,521870,6259,service,5
90,Ordered:5,kafka,0,100,466206,527554,6298,service,5
91,Ordered:5,kafka,0,100,466206,533232,6421,service,5
92,Ordered:5,kafka,0,100,466206,538979,6829,service,5
93,Ordered:5,kafka,0,100,466206,544891,6154,service,5
94,Ordered:5,kafka,0,100,466206,550594,6056,service,5
95,Ordered:5,kafka,0,100,466206,556227,6054,service,5
96,Ordered:5,kafka,0,100,466206,561868,6066,service,5
97,Ordered:5,kafka,0,100,466206,567513,6012,service,5
98,Ordered:5,kafka,0,100,466206,573126,6056,service,5
99,Ordered:5,kafka,0,100,466206,578765,6096,service,5
0,Ordered:5,kafka,0,100,71292,13648,624254,service,10
1,Ordered:5,kafka,0,100,71292,42881,595230,service,10
2,Ordered:5,kafka,0,100,71292,72219,566058,service,10
3,Ordered:5,kafka,0,100,71292,101578,536879,service,10
4,Ordered:5,kafka,0,100,71292,131955,506682,service,10
5,Ordered:5,kafka,0,100,71292,161380,477438,service,10
6,Ordered:5,kafka,0,100,71292,191173,447766,service,10
7,Ordered:5,kafka,0,100,71292,221121,417877,service,10
8,Ordered:5,kafka,0,100,71292,251542,387508,service,10
9,Ordered:5,kafka,0,100,71292,281847,357289,service,10
10,Ordered:5,kafka,0,100,71292,312204,326982,service,10
11,Ordered:5,kafka,0,100,71292,342174,297062,service,10
12,Ordered:5,kafka,0,100,71292,372473,266810,service,10
13,Ordered:5,kafka,0,100,71292,402875,236456,service,10
14,Ordered:5,kafka,0,100,71292,433230,206150,service,10
15,Ordered:5,kafka,0,100,71292,463671,175757,service,10
16,Ordered:5,kafka,0,100,71292,494231,145244,service,10
17,Ordered:5,kafka,0,100,71292,524515,115010,service,10
18,Ordered:5,kafka,0,100,71292,554991,84581,service,10
19,Ordered:5,kafka,0,100,71292,584820,54801,service,10
20,Ordered:5,kafka,0,100,71292,35,639634,service,10
21,Ordered:5,kafka,0,100,71292,37006,602711,service,10
22,Ordered:5,kafka,0,100,71292,66347,573420,service,10
23,Ordered:5,kafka,0,100,71292,95707,544108,service,10
24,Ordered:5,kafka,0,100,71292,125913,513949,service,10
25,Ordered:5,kafka,0,100,71292,155549,484360,service,10
26,Ordered:5,kafka,0,100,71292,185150,454806,service,10
27,Ordered:5,kafka,0,100,71292,215096,424907,service,10
28,Ordered:5,kafka,0,100,71292,245390,394660,service,10
29,Ordered:5,kafka,0,100,71292,275809,364288,service,10
30,Ordered:5,kafka,0,100,71292,306173,333971,service,10
31,Ordered:5,kafka,0,100,71292,336194,303999,service,10
32,Ordered:5,kafka,0,100,71292,366384,273857,service,10
33,Ordered:5,kafka,0,100,71292,396801,243536,service,10
34,Ordered:5,kafka,0,100,71292,427140,213255,service,10
35,Ordered:5,kafka,0,100,71292,457594,182849,service,10
36,Ordered:5,kafka,0,100,71292,488170,152322,service,10
37,Ordered:5,kafka,0,100,71292,518414,122125,service,10
38,Ordered:5,kafka,0,100,71292,548795,91793,service,10
39,Ordered:5,kafka,0,100,71292,578975,61663,service,10
40,Ordered:5,kafka,0,100,71292,19573,621113,service,10
41,Ordered:5,kafka,0,100,71292,48705,592031,service,10
42,Ordered:5,kafka,0,100,71292,78091,562692,service,10
43,Ordered:5,kafka,0,100,71292,107651,533182,service,10
44,Ordered:5,kafka,0,100,71292,137930,502950,service,10
45,Ordered:5,kafka,0,100,71292,167171,473756,service,10
46,Ordered:5,kafka,0,100,71292,197139,443837,service,10
47,Ordered:5,kafka,0,100,71292,227152,413872,service,10
48,Ordered:5,kafka,0,100,71292,257584,383487,service,10
49,Ordered:5,kafka,0,100,71292,287963,353156,service,10
50,Ordered:5,kafka,0,100,71292,318201,322966,service,10
51,Ordered:5,kafka,0,100,71292,348205,293011,service,10
52,Ordered:5,kafka,0,100,71292,378562,262701,service,10
53,Ordered:5,kafka,0,100,71292,408927,232385,service,10
54,Ordered:5,kafka,0,100,71292,439312,202049,service,10
55,Ordered:5,kafka,0,100,71292,469758,171651,service,10
56,Ordered:5,kafka,0,100,71292,500323,141134,service,10
57,Ordered:5,kafka,0,100,71292,530602,110903,service,10
58,Ordered:5,kafka,0,100,71292,561219,80333,service,10
59,Ordered:5,kafka,0,100,71292,590633,50967,service,10
60,Ordered:5,kafka,0,100,71292,31191,610457,service,10
61,Ordered:5,kafka,0,100,71292,60471,581236,service,10
62,Ordered:5,kafka,0,100,71292,89839,551917,service,10
63,Ordered:5,kafka,0,100,71292,119789,522014,service,10
64,Ordered:5,kafka,0,100,71292,149711,492140,service,10
65,Ordered:5,kafka,0,100,71292,179173,462738,service,10
66,Ordered:5,kafka,0,100,71292,209094,432865,service,10
67,Ordered:5,kafka,0,100,71292,239310,402706,service,10
68,Ordered:5,kafka,0,100,71292,269773,372293,service,10
69,Ordered:5,kafka,0,100,71292,300121,341992,service,10
70,Ordered:5,kafka,0,100,71292,330134,312027,service,10
71,Ordered:5,kafka,0,100,71292,360307,281903,service,10
72,Ordered:5,kafka,0,100,71292,390743,251515,service,10
73,Ordered:5,kafka,0,100,71292,421064,221242,service,10
74,Ordered:5,kafka,0,100,71292,451549,190804,service,10
75,Ordered:5,kafka,0,100,71292,482072,160330,service,10
76,Ordered:5,kafka,0,100,71292,512384,130066,service,10
77,Ordered:5,kafka,0,100,71292,542741,99758,service,10
78,Ordered:5,kafka,0,100,71292,573164,69383,service,10
79,Ordered:5,kafka,0,100,71292,602439,40157,service,10
80,Ordered:5,kafka,0,100,71292,25355,617291,service,10
81,Ordered:5,kafka,0,100,71292,54578,588117,service,10
82,Ordered:5,kafka,0,100,71292,83959,558783,service,10
83,Ordered:5,kafka,0,100,71292,113745,529047,service,10
84,Ordered:5,kafka,0,100,71292,143853,498987,service,10
85,Ordered:5,kafka,0,100,71292,173108,469780,service,10
86,Ordered:5,kafka,0,100,71292,203070,439867,service,10
87,Ordered:5,kafka,0,100,71292,233194,409792,service,10
88,Ordered:5,kafka,0,100,71292,263670,379365,service,10
89,Ordered:5,kafka,0,100,71292,294045,349039,service,10
90,Ordered:5,kafka,0,100,71292,324177,318955,service,10
91,Ordered:5,kafka,0,100,71292,354227,289041,service,10
92,Ordered:5,kafka,0,100,71292,384673,258664,service,10
93,Ordered:5,kafka,0,100,71292,414994,228452,service,10
94,Ordered:5,kafka,0,100,71292,445455,198057,service,10
95,Ordered:5,kafka,0,100,71292,475931,167698,service,10
96,Ordered:5,kafka,0,100,71292,506339,137358,service,10
